FID,FireName,FireYear,CalcAcres,DiscDate,parentid,acres,perim
1019,Minto Flats South,2009,534911.000000000000000,6/21/2009 0:00:00,1518,534367.010000000010000,293732.650000000020000
1020,Mississippi,2013,67424.699999999997000,5/30/2013 0:00:00,117,26754.310000000001000,276357.929999999990000
1021,Mississippi,2013,67424.699999999997000,5/30/2013 0:00:00,117,65323.389999999999000,168915.709999999990000
1022,Mississippi Impact Area,2010,3968.699999999999800,5/17/2010 0:00:00,121,2863.280000000000200,30386.910000000000000
1023,Montana Creek,2010,6036.399999999999600,6/23/2010 0:00:00,1584,5051.850000000000400,29842.020000000000000
1024,Montana Creek,2010,6036.399999999999600,6/23/2010 0:00:00,1584,5978.319999999999700,29514.389999999999000
1025,Moon Lake,2013,24391.299999999999000,6/25/2013 0:00:00,1524,23590.389999999999000,90386.229999999996000
1026,Moore Creek,2013,157747.299999999990000,5/31/2013 0:00:00,129,149755.410000000000000,165729.579999999990000
1027,Moore Creek,2013,157747.299999999990000,5/31/2013 0:00:00,129,153680.299999999990000,160911.030000000000000
1028,Moore Creek,2013,157747.299999999990000,5/31/2013 0:00:00,129,154206.660000000000000,162262.060000000000000
1029,Moore Creek,2013,157747.299999999990000,5/31/2013 0:00:00,129,156362.230000000010000,157270.100000000010000
1030,Moore Creek,2013,157747.299999999990000,5/31/2013 0:00:00,129,156988.060000000000000,159762.510000000010000
1031,Moore Creek,2013,157747.299999999990000,5/31/2013 0:00:00,129,157676.429999999990000,156314.649999999990000
1032,Moose Creek,2002,5383.199999999999800,7/17/2002 0:00:00,1654,2414.159999999999900,28944.450000000001000
1033,Moose Lake,2002,118335.200000000000000,7/17/2002 0:00:00,695,116069.000000000000000,231272.590000000000000
1034,Moose Lake,2002,118335.200000000000000,7/17/2002 0:00:00,695,117306.280000000000000,248120.160000000000000
1035,Moose Lake,2002,118335.200000000000000,7/17/2002 0:00:00,695,117616.929999999990000,238728.450000000010000
1036,Moose Lake,2002,118335.200000000000000,7/17/2002 0:00:00,695,118070.370000000000000,237106.730000000010000
1037,Mooseheart,2007,21508.299999999999000,5/23/2007 0:00:00,1515,20181.459999999999000,123014.360000000000000
1038,Mooseheart,2007,21508.299999999999000,5/23/2007 0:00:00,1515,20909.750000000000000,126146.320000000010000
1039,Mooseheart,2007,21508.299999999999000,5/23/2007 0:00:00,1515,20938.119999999999000,128073.070000000010000
1040,Moser Bay,1997,14852.900000000000000,4/16/1997 0:00:00,1040,2495.199999999999800,29787.900000000001000
1041,MOUNTAIN CREEK,1969,17336.400000000001000,7/12/1969 0:00:00,5,11266.610000000001000,36723.800000000003000
1042,Moving River,2013,34175.699999999997000,6/22/2013 0:00:00,1839,32097.840000000000000,124462.450000000000000
1043,Moving River,2013,34175.699999999997000,6/22/2013 0:00:00,1839,32466.209999999999000,122956.320000000010000
1044,Moving River,2013,34175.699999999997000,6/22/2013 0:00:00,1839,32635.980000000000000,132529.299999999990000
1045,Moving River,2013,34175.699999999997000,6/22/2013 0:00:00,1839,33269.970000000001000,127819.130000000000000
1046,Moving River,2013,34175.699999999997000,6/22/2013 0:00:00,1839,33862.760000000002000,120903.429999999990000
1047,Mt Schwatka,2015,11542.900000000000000,6/23/2015 0:00:00,2070,11277.299999999999000,54747.220000000001000
1048,Mud Fork,2004,33951.400000000001000,7/19/2004 0:00:00,1082,30532.500000000000000,114852.550000000000000
1049,Mud Fork,2004,33951.400000000001000,7/19/2004 0:00:00,1082,33927.889999999999000,122681.250000000000000
1050,Munsatli,2015,20942.799999999999000,6/22/2015 0:00:00,2007,20683.599999999999000,70825.020000000004000
1051,Munsatli 2,2015,100524.000000000000000,7/4/2015 0:00:00,2060,91891.000000000000000,253050.989999999990000
1052,Munsatli 2,2015,100524.000000000000000,7/4/2015 0:00:00,2060,97516.350000000006000,273676.359999999990000
1053,Munsatli 2,2015,100524.000000000000000,7/4/2015 0:00:00,2060,97759.690000000002000,288132.270000000020000
1054,Munsatli 2,2015,100524.000000000000000,7/4/2015 0:00:00,2060,100132.330000000000000,274014.929999999990000
1055,Munsatli 2,2015,100524.000000000000000,7/4/2015 0:00:00,2060,100435.980000000000000,273505.169999999980000
1056,Munson Creek,1983,21677.799999999999000,6/1/1983 0:00:00,770,16530.380000000001000,63523.959999999999000
1057,Myrtle Creek,2004,6270.899999999999600,7/19/2004 0:00:00,1089,6133.779999999999700,32831.010000000002000
1058,MYSTERY,2010,18951.700000000001000,5/27/2010 0:00:00,1769,17890.810000000001000,47230.230000000003000
1059,N. Fork Dag,1999,3348.099999999999900,7/14/1999 0:00:00,954,1140.420000000000100,12620.290000000001000
1060,Nageethluk River,2009,5701.699999999999800,6/13/2009 0:00:00,2097,5678.779999999999700,27676.730000000000000
1061,Nation River,2004,76380.699999999997000,6/15/2004 0:00:00,541,71555.970000000001000,222323.630000000000000
1062,Nation River,2004,76380.699999999997000,6/15/2004 0:00:00,541,72519.059999999998000,191129.660000000000000
1063,Nation River,2004,76380.699999999997000,6/15/2004 0:00:00,541,73229.089999999997000,215581.950000000010000
1064,Nation River,2004,76380.699999999997000,6/15/2004 0:00:00,541,74840.419999999998000,204918.440000000000000
1065,Nation River,2004,76380.699999999997000,6/15/2004 0:00:00,541,76317.500000000000000,203767.679999999990000
1066,Nation River,2013,11311.299999999999000,6/20/2013 0:00:00,1842,10983.809999999999000,47055.860000000001000
1067,Nation River,2013,11311.299999999999000,6/20/2013 0:00:00,1842,11190.500000000000000,47742.169999999998000
1068,NATION RIVER,1967,7045.100000000000400,6/16/1967 0:00:00,518,5931.520000000000400,35707.070000000000000
1069,Nelson Mountain,2005,242687.899999999990000,6/13/2005 0:00:00,1536,216712.579999999990000,345007.849999999980000
1070,Nelson Mountain,2005,242687.899999999990000,6/13/2005 0:00:00,1536,218152.000000000000000,260757.109999999990000
1071,Nelson Mountain,2005,242687.899999999990000,6/13/2005 0:00:00,1536,231597.459999999990000,264312.599999999980000
1072,Nelson Mountain,2005,242687.899999999990000,6/13/2005 0:00:00,1536,233599.470000000000000,262459.719999999970000
1073,Nelson Mountain,2005,242687.899999999990000,6/13/2005 0:00:00,1536,238216.250000000000000,269721.179999999990000
1074,Nelson Mountain,2005,242687.899999999990000,6/13/2005 0:00:00,1536,240808.989999999990000,265615.739999999990000
1075,Nelson Mountain,2005,242687.899999999990000,6/13/2005 0:00:00,1536,241203.290000000010000,266983.570000000010000
1076,Nelson Mountain,2005,242687.899999999990000,6/13/2005 0:00:00,1536,241660.870000000000000,269594.870000000000000
1077,Nelson Mountain,2005,242687.899999999990000,6/13/2005 0:00:00,1536,242282.840000000000000,265931.460000000020000
1078,Noatak Grand Canyon,2012,4625.600000000000400,6/5/2012 0:00:00,194,3102.920000000000100,36157.930000000000000
1079,North Aniak,2015,55704.000000000000000,6/22/2015 0:00:00,1906,53692.209999999999000,116882.520000000000000
1080,North Aniak,2015,55704.000000000000000,6/22/2015 0:00:00,1906,55686.930000000000000,123166.190000000000000
1081,North Aniuk River,2011,1959.099999999999900,7/8/2011 0:00:00,1764,5.370000000000000,1568.510000000000000
1082,North Bonanza,2005,190942.299999999990000,6/16/2005 0:00:00,1075,187039.510000000010000,194650.570000000010000
1083,North Bonanza,2005,190942.299999999990000,6/16/2005 0:00:00,1075,189998.810000000000000,189328.290000000010000
1084,North Dag,2004,419884.099999999980000,6/12/2004 0:00:00,880,255596.870000000000000,249103.950000000010000
1085,North Dag,2004,419884.099999999980000,6/12/2004 0:00:00,880,354381.130000000000000,371847.120000000000000
1086,North Dag,2004,419884.099999999980000,6/12/2004 0:00:00,880,401124.450000000010000,371635.789999999980000
1087,North Dag,2004,419884.099999999980000,6/12/2004 0:00:00,880,407232.060000000000000,339542.039999999980000
1088,North Dag,2004,419884.099999999980000,6/12/2004 0:00:00,880,407420.099999999980000,376091.750000000000000
1089,North Dag,2004,419884.099999999980000,6/12/2004 0:00:00,880,408278.669999999980000,331254.739999999990000
1090,North Dag,2004,419884.099999999980000,6/12/2004 0:00:00,880,415985.099999999980000,358890.489999999990000
1091,North Dag,2004,419884.099999999980000,6/12/2004 0:00:00,880,416535.960000000020000,354882.450000000010000
1092,North Dag,2004,419884.099999999980000,6/12/2004 0:00:00,880,416601.599999999980000,346992.700000000010000
1093,North Dag,2004,419884.099999999980000,6/12/2004 0:00:00,880,417183.080000000020000,330616.340000000030000
1094,North Dag,2004,419884.099999999980000,6/12/2004 0:00:00,880,418928.460000000020000,339867.789999999980000
1095,North Fork,2010,12187.600000000000000,5/28/2010 0:00:00,287,7302.729999999999600,52626.769999999997000
1096,North Fork,2010,12187.600000000000000,5/28/2010 0:00:00,287,9929.329999999999900,42182.879999999997000
1097,NORTH HORN,2006,2732.099999999999900,7/6/2006 0:00:00,1320,2176.380000000000100,21387.959999999999000
1098,NORTH POLE,1958,8417.500000000000000,6/14/1958 0:00:00,494,6375.170000000000100,42889.940000000002000
1099,NORTH POLE,1958,8417.500000000000000,6/14/1958 0:00:00,494,6583.649999999999600,40803.360000000001000
1100,North Porcupine,2013,23355.500000000000000,6/29/2013 0:00:00,1844,12199.139999999999000,51438.839999999997000
1101,North Porcupine,2013,23355.500000000000000,6/29/2013 0:00:00,1844,19589.869999999999000,53392.019999999997000
1102,Nowitna,2009,126581.600000000010000,6/13/2009 0:00:00,717,123996.429999999990000,300448.409999999970000
1103,Nowitna,2009,126581.600000000010000,6/13/2009 0:00:00,717,124065.380000000000000,282414.039999999980000
1104,Nowitna,2009,126581.600000000010000,6/13/2009 0:00:00,717,126340.789999999990000,277313.630000000000000
1105,Nowitna River,2012,22366.099999999999000,6/16/2012 0:00:00,584,21994.970000000001000,71665.309999999998000
1106,Nowitna River,2012,22366.099999999999000,6/16/2012 0:00:00,584,22250.520000000000000,72479.270000000004000
1107,Nowitna River #1,2011,2619.800000000000200,7/7/2011 0:00:00,559,2507.449999999999800,19927.560000000001000
1108,Nowitna River #1,2011,2619.800000000000200,7/7/2011 0:00:00,559,2574.849999999999900,19937.020000000000000
1109,Nulato,2015,42402.800000000003000,6/21/2015 0:00:00,2026,41745.510000000002000,237787.230000000010000
1110,Nulato,2015,42402.800000000003000,6/21/2015 0:00:00,2026,41873.050000000003000,234178.049999999990000
1111,Nulato #3,2005,14404.799999999999000,7/27/2005 0:00:00,868,14170.350000000000000,46438.209999999999000
1112,NULATO S-10,1956,149923.399999999990000,6/20/1956 0:00:00,1020,149388.190000000000000,125895.789999999990000
1113,NULITNA RIVER,1968,14717.400000000000000,7/26/1968 0:00:00,369,92.109999999999999,4740.930000000000300
1114,Observation Post 27,1996,10861.100000000000000,6/7/1996 0:00:00,651,10234.639999999999000,59621.099999999999000
1115,Observation Post 27,1996,10861.100000000000000,6/7/1996 0:00:00,651,10406.170000000000000,59617.919999999998000
1116,Oklahoma 2,2009,38398.300000000003000,5/1/2009 0:00:00,1553,1764.349999999999900,39229.320000000000000
1117,Oklahoma 2,2009,38398.300000000003000,5/1/2009 0:00:00,1553,4571.390000000000300,60730.480000000003000
1118,Oklahoma 2,2009,38398.300000000003000,5/1/2009 0:00:00,1553,23560.709999999999000,88071.259999999995000
1119,Oklahoma 2,2009,38398.300000000003000,5/1/2009 0:00:00,1553,37041.809999999998000,62903.269999999997000
1120,Okoklik Lake,2003,1101.900000000000100,6/24/2003 0:00:00,928,20.809999999999999,1735.270000000000000
1121,Old,1991,4616.000000000000000,7/2/1991 0:00:00,285,211.169999999999990,46638.099999999999000
1122,Old Dummy,2005,232187.299999999990000,6/16/2005 0:00:00,1218,177823.140000000010000,309389.400000000020000
1123,Old Dummy,2005,232187.299999999990000,6/16/2005 0:00:00,1218,205141.149999999990000,387783.580000000020000
1124,Old Dummy,2005,232187.299999999990000,6/16/2005 0:00:00,1218,215281.480000000010000,382345.099999999980000
1125,Old Dummy,2005,232187.299999999990000,6/16/2005 0:00:00,1218,216041.590000000000000,380048.849999999980000
1126,Old Dummy,2005,232187.299999999990000,6/16/2005 0:00:00,1218,223590.329999999990000,334042.229999999980000
1127,Old Dummy,2005,232187.299999999990000,6/16/2005 0:00:00,1218,224443.269999999990000,335393.289999999980000
1128,Old Dummy,2005,232187.299999999990000,6/16/2005 0:00:00,1218,229238.100000000010000,353957.380000000000000
1129,Old Dummy,2005,232187.299999999990000,6/16/2005 0:00:00,1218,230327.399999999990000,337994.320000000010000
1130,Old Dummy,2005,232187.299999999990000,6/16/2005 0:00:00,1218,230483.060000000000000,360667.940000000000000
1131,Old Dummy,2005,232187.299999999990000,6/16/2005 0:00:00,1218,232119.730000000010000,348341.890000000010000
1132,Old Woman,2015,49182.400000000001000,6/20/2015 0:00:00,2080,48913.820000000000000,97136.770000000004000
1133,Ophir Creek,2015,30928.400000000001000,6/23/2015 0:00:00,1947,27432.200000000001000,115422.000000000000000
1134,Oskawalik,2009,4802.399999999999600,5/25/2009 0:00:00,228,3689.230000000000000,27277.930000000000000
1135,Oskawalik River,2015,2049.099999999999900,6/19/2015 0:00:00,1892,2009.890000000000100,33523.919999999998000
1136,OTZ NE 40,1977,24513.000000000000000,7/24/1977 0:00:00,1301,24493.430000000000000,56757.300000000003000
1137,Our Creek,2015,30736.799999999999000,6/23/2015 0:00:00,2004,30714.889999999999000,104391.090000000000000
1138,Owhat River,2015,39550.400000000001000,6/24/2015 0:00:00,2083,18228.959999999999000,99149.779999999999000
1139,Paddle,2009,41742.900000000001000,7/23/2009 0:00:00,318,36489.230000000003000,150544.000000000000000
1140,Paddle,2009,41742.900000000001000,7/23/2009 0:00:00,318,37122.029999999999000,139742.670000000010000
1141,Paddle,2009,41742.900000000001000,7/23/2009 0:00:00,318,37425.099999999999000,136458.019999999990000
1142,Paddle,2009,41742.900000000001000,7/23/2009 0:00:00,318,37606.889999999999000,128725.850000000010000
1143,Paddle,2009,41742.900000000001000,7/23/2009 0:00:00,318,37714.400000000001000,140881.170000000010000
1144,Paddle,2009,41742.900000000001000,7/23/2009 0:00:00,318,41736.300000000003000,130414.940000000000000
1145,Pah Flats,1999,6182.899999999999600,7/11/1999 0:00:00,921,6094.600000000000400,31045.240000000002000
1146,Papa Willie Creek,2005,112705.500000000000000,7/26/2005 0:00:00,441,82898.139999999999000,243893.280000000000000
1147,Papa Willie Creek,2005,112705.500000000000000,7/26/2005 0:00:00,441,102935.690000000000000,317081.020000000020000
1148,Papa Willie Creek,2005,112705.500000000000000,7/26/2005 0:00:00,441,109527.750000000000000,328490.489999999990000
1149,Papa Willie Creek,2005,112705.500000000000000,7/26/2005 0:00:00,441,112269.980000000000000,308109.640000000010000
1150,Paradise Fork,2010,1549.900000000000100,5/28/2010 0:00:00,606,1466.599999999999900,15318.030000000001000
1151,Paradise Fork,2016,1147.200000000000000,7/14/2016 0:00:00,2075,1124.569999999999900,9494.520000000000400
1152,Parks Hwy,2006,130186.200000000000000,6/7/2006 0:00:00,1415,127702.210000000010000,224719.299999999990000
1153,Parks Hwy,2006,130186.200000000000000,6/7/2006 0:00:00,1415,128389.009999999990000,227924.970000000000000
1154,Parks Hwy,2006,130186.200000000000000,6/7/2006 0:00:00,1415,128625.200000000000000,233221.920000000010000
1155,Pat Creek,2010,72691.699999999997000,6/25/2010 0:00:00,1573,70663.419999999998000,126066.660000000000000
1156,Pat Creek,2010,72691.699999999997000,6/25/2010 0:00:00,1573,71871.759999999995000,137229.290000000010000
1157,PEACE RIVER,1997,2783.199999999999800,7/22/1997 0:00:00,1272,2776.559999999999900,17654.150000000001000
1158,Peavey Creek,2010,30238.900000000001000,7/1/2010 0:00:00,1813,26167.189999999999000,63954.330000000002000
1159,Peavey Creek,2010,30238.900000000001000,7/1/2010 0:00:00,1813,27671.869999999999000,63108.419999999998000
1160,Pingo,1999,42110.699999999997000,6/13/1999 0:00:00,521,41078.190000000002000,235869.190000000000000
1161,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,236191.799999999990000,454242.729999999980000
1162,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,386712.039999999980000,524356.579999999960000
1163,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,400671.280000000030000,443912.260000000010000
1164,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,400823.479999999980000,447258.330000000020000
1165,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,403176.739999999990000,424207.810000000000000
1166,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,403508.909999999970000,424357.710000000020000
1167,POCAHONTAS,1968,129867.000000000000000,7/29/1968 0:00:00,1552,127282.590000000000000,118735.210000000010000
1168,Pontag Creek,2015,39042.900000000001000,6/23/2015 0:00:00,1980,35136.260000000002000,227784.910000000000000
1169,Pontag Creek,2015,39042.900000000001000,6/23/2015 0:00:00,1980,36682.220000000001000,264903.390000000010000
1170,Pontag Creek,2015,39042.900000000001000,6/23/2015 0:00:00,1980,37222.980000000003000,249720.179999999990000
1171,Pontag Creek,2015,39042.900000000001000,6/23/2015 0:00:00,1980,38366.000000000000000,249828.700000000010000
1172,Pontag Creek,2015,39042.900000000001000,6/23/2015 0:00:00,1980,38716.230000000003000,253228.679999999990000
1173,Poorman Creek,2015,16869.200000000001000,6/26/2015 0:00:00,2084,16723.950000000001000,53996.860000000001000
1174,Poorman Creek,2015,16869.200000000001000,6/26/2015 0:00:00,2084,16803.560000000001000,53654.800000000003000
1175,Porcupine,2004,284593.700000000010000,6/21/2004 0:00:00,1649,272923.359999999990000,375587.370000000000000
1176,Porcupine,2004,284593.700000000010000,6/21/2004 0:00:00,1649,279165.330000000020000,352940.330000000020000
1177,Porcupine,2004,284593.700000000010000,6/21/2004 0:00:00,1649,280225.380000000000000,318483.479999999980000
1178,Porcupine,2004,284593.700000000010000,6/21/2004 0:00:00,1649,282798.870000000000000,343844.989999999990000
1179,Porcupine,2004,284593.700000000010000,6/21/2004 0:00:00,1649,283514.880000000000000,351529.280000000030000
1180,Porcupine,2004,284593.700000000010000,6/21/2004 0:00:00,1649,283997.909999999970000,340138.950000000010000
1181,Porcupine,2004,284593.700000000010000,6/21/2004 0:00:00,1649,284264.700000000010000,344660.179999999990000
1182,Pothole,1991,9213.600000000000400,5/19/1991 0:00:00,197,8727.780000000000700,54620.339999999997000
1183,Pothole,1991,9213.600000000000400,5/19/1991 0:00:00,197,9000.750000000000000,52108.160000000003000
1184,Preacher Creek,2004,235694.700000000010000,6/14/2004 0:00:00,1363,188621.950000000010000,344883.440000000000000
1185,Preacher Creek,2004,235694.700000000010000,6/14/2004 0:00:00,1363,213744.190000000000000,356493.820000000010000
1186,Preacher Creek,2004,235694.700000000010000,6/14/2004 0:00:00,1363,214805.510000000010000,333806.960000000020000
1187,Preacher Creek,2004,235694.700000000010000,6/14/2004 0:00:00,1363,216026.450000000010000,354194.560000000000000
1188,Preacher Creek,2004,235694.700000000010000,6/14/2004 0:00:00,1363,227817.950000000010000,369398.020000000020000
1189,Preacher Creek,2004,235694.700000000010000,6/14/2004 0:00:00,1363,230028.640000000010000,368101.739999999990000
1190,Preacher Creek,2004,235694.700000000010000,6/14/2004 0:00:00,1363,233130.399999999990000,360448.200000000010000
1191,Preacher Creek,2004,235694.700000000010000,6/14/2004 0:00:00,1363,234955.660000000000000,336313.679999999990000
1192,Preacher Creek,2004,235694.700000000010000,6/14/2004 0:00:00,1363,235219.510000000010000,338520.349999999980000
1193,Preacher Creek,2005,69429.899999999994000,6/12/2005 0:00:00,1365,66802.089999999997000,138234.549999999990000
1194,Preacher Creek,2005,69429.899999999994000,6/12/2005 0:00:00,1365,68807.119999999995000,126936.360000000000000
1195,Preacher Creek,2005,69429.899999999994000,6/12/2005 0:00:00,1365,69063.529999999999000,129335.350000000010000
1196,Preacher Creek,2005,69429.899999999994000,6/12/2005 0:00:00,1365,69366.100000000006000,133057.769999999990000
1197,Preacher Creek,2005,69429.899999999994000,6/12/2005 0:00:00,1365,69394.860000000001000,132264.920000000010000
1198,Prospect Creek,2013,64078.500000000000000,6/20/2013 0:00:00,196,55140.919999999998000,111499.149999999990000
1199,Prospect Creek,2013,64078.500000000000000,6/20/2013 0:00:00,196,56592.949999999997000,118760.880000000000000
1200,Prospect Creek,2013,64078.500000000000000,6/20/2013 0:00:00,196,60482.980000000003000,119900.630000000000000
1201,Prospect Creek,2013,64078.500000000000000,6/20/2013 0:00:00,196,63750.320000000000000,121208.990000000010000
1202,Rabbit Mountain,2005,228874.100000000010000,7/24/2005 0:00:00,476,113422.030000000000000,397143.880000000000000
1203,Rabbit Mountain,2005,228874.100000000010000,7/24/2005 0:00:00,476,138199.299999999990000,324870.549999999990000
1204,Rabbit Mountain,2005,228874.100000000010000,7/24/2005 0:00:00,476,226496.320000000010000,442115.630000000000000
1205,Rabbit Mountain,2005,228874.100000000010000,7/24/2005 0:00:00,476,226794.090000000000000,422477.169999999980000
1206,Rainbow,2015,14881.400000000000000,6/24/2015 0:00:00,1941,13764.660000000000000,63316.400000000001000
1207,Rainbow,2015,14881.400000000000000,6/24/2015 0:00:00,1941,14828.070000000000000,51104.889999999999000
1208,Ray River,2005,97306.899999999994000,6/16/2005 0:00:00,1135,96523.449999999997000,237506.060000000000000
1209,Ray River,2005,97306.899999999994000,6/16/2005 0:00:00,1135,97096.339999999997000,243894.109999999990000
1210,Ray River,2005,97306.899999999994000,6/16/2005 0:00:00,1135,97220.759999999995000,241992.000000000000000
1211,Ray River 2,2013,22835.700000000001000,6/20/2013 0:00:00,1803,3513.739999999999800,35027.099999999999000
1212,Ray River 2,2013,22835.700000000001000,6/20/2013 0:00:00,1803,21837.099999999999000,87746.220000000001000
1213,Redlands Lake,2010,3058.900000000000100,9/25/2010 0:00:00,133,1791.180000000000100,28330.029999999999000
1214,Reed River,2008,1148.400000000000100,6/27/2008 0:00:00,1695,1029.609999999999900,11776.500000000000000
1215,REED RIVER,1997,4749.399999999999600,7/2/1997 0:00:00,1640,3832.809999999999900,21718.770000000000000
1216,Reindeer,2002,226822.899999999990000,7/17/2002 0:00:00,1053,224088.429999999990000,232279.510000000010000
1217,Reindeer,2002,226822.899999999990000,7/17/2002 0:00:00,1053,225686.850000000010000,234488.260000000010000
1218,Reindeer,2002,226822.899999999990000,7/17/2002 0:00:00,1053,226040.420000000010000,242285.929999999990000
1219,Reindeer,2002,226822.899999999990000,7/17/2002 0:00:00,1053,226143.709999999990000,239745.609999999990000
1220,REINDEER,1997,35480.199999999997000,7/22/1997 0:00:00,1595,25941.650000000001000,76338.839999999997000
1221,REINDEER,1997,35480.199999999997000,7/22/1997 0:00:00,1595,27739.680000000000000,82807.190000000002000
1222,Reindeer River,2015,13766.299999999999000,6/20/2015 0:00:00,1943,423.920000000000020,13028.540000000001000
1223,Reindeer River,2016,8021.399999999999600,7/14/2016 0:00:00,1951,6494.369999999999900,32362.790000000001000
1224,Reindeer River,2016,8021.399999999999600,7/14/2016 0:00:00,1951,7892.369999999999900,38096.720000000001000
1225,Rex Bridge,2003,1409.400000000000100,5/26/2003 0:00:00,932,1371.790000000000000,14681.150000000000000
1226,Rex Creek,2009,101149.800000000000000,8/2/2009 0:00:00,314,60637.230000000003000,134443.170000000010000
1227,Rex Creek,2009,101149.800000000000000,8/2/2009 0:00:00,314,92251.970000000001000,185966.820000000010000
1228,Rex Creek,2009,101149.800000000000000,8/2/2009 0:00:00,314,99520.649999999994000,136478.040000000010000
1229,Rex Creek,2009,101149.800000000000000,8/2/2009 0:00:00,314,101134.820000000010000,122843.580000000000000
1230,RIDGE TOP,1969,308392.599999999980000,6/23/1969 0:00:00,416,307721.169999999980000,256669.810000000000000
1231,Rock,2015,142650.399999999990000,6/19/2015 0:00:00,1925,142197.899999999990000,306402.919999999980000
1232,Rock Creek,2004,5752.399999999999600,7/21/2004 0:00:00,1460,5434.420000000000100,33222.120000000003000
1233,Rock Creek,2004,36130.900000000001000,7/4/2004 0:00:00,1366,26675.430000000000000,78922.050000000003000
1234,Rock Creek,2004,36130.900000000001000,7/4/2004 0:00:00,1366,31351.459999999999000,72709.740000000005000
1235,Rock Creek,2004,36130.900000000001000,7/4/2004 0:00:00,1366,34840.669999999998000,88907.399999999994000
1236,Rock Slough,2009,62313.400000000001000,6/30/2009 0:00:00,796,41289.050000000003000,254828.030000000000000
1237,Rock Slough,2009,62313.400000000001000,6/30/2009 0:00:00,796,55723.470000000001000,321927.130000000000000
1238,Rock Slough,2009,62313.400000000001000,6/30/2009 0:00:00,796,56680.660000000003000,368189.719999999970000
1239,Rock Slough,2009,62313.400000000001000,6/30/2009 0:00:00,796,60581.849999999999000,341077.370000000000000
1240,Rock Slough,2009,62313.400000000001000,6/30/2009 0:00:00,796,62066.220000000001000,338153.580000000020000
1241,ROCKET 4,1957,174152.600000000010000,7/12/1957 0:00:00,942,169910.429999999990000,175643.790000000010000
1242,ROCKY BOTTOM,1972,6421.899999999999600,7/2/1972 0:00:00,891,5822.579999999999900,27200.820000000000000
1243,Rok North,2010,13105.500000000000000,7/2/2010 0:00:00,315,12387.209999999999000,51965.050000000003000
1244,ROKETALOI,1997,29659.900000000001000,7/3/1997 0:00:00,539,25372.150000000001000,97311.520000000004000
1245,ROKETALOI,1997,29659.900000000001000,7/3/1997 0:00:00,539,29622.270000000000000,108318.820000000010000
1246,Round Lake,1999,1514.000000000000000,7/14/1999 0:00:00,1416,1455.309999999999900,16321.299999999999000
1247,Roundabout Mountain,1999,5763.000000000000000,7/11/1999 0:00:00,1396,4197.689999999999600,38428.389999999999000
1248,Runt Creek,2007,9807.200000000000700,7/9/2007 0:00:00,1282,220.650000000000010,5870.790000000000000
1249,RUSSIAN RIVER,1969,2041.000000000000000,6/14/1969 0:00:00,137,2001.950000000000000,22276.950000000001000
1250,S.W.-Ft. Yukon,1950,11791.299999999999000,8/15/1950 0:00:00,756,7997.510000000000200,28686.720000000001000
1251,Saddle,2005,129634.000000000000000,8/2/2005 0:00:00,438,115508.700000000000000,306951.510000000010000
1252,Saddle,2005,129634.000000000000000,8/2/2005 0:00:00,438,126331.210000000010000,282991.960000000020000
1253,Saddle,2005,129634.000000000000000,8/2/2005 0:00:00,438,127045.350000000010000,279416.580000000020000
1254,Saddle,2005,129634.000000000000000,8/2/2005 0:00:00,438,127189.240000000010000,285649.780000000030000
1255,Saddle,2005,129634.000000000000000,8/2/2005 0:00:00,438,127935.890000000000000,264253.679999999990000
1256,Saddle,2005,129634.000000000000000,8/2/2005 0:00:00,438,128451.940000000000000,281607.750000000000000
1257,Saddle,2005,129634.000000000000000,8/2/2005 0:00:00,438,128492.360000000000000,269337.030000000030000
1258,Saddle,2005,129634.000000000000000,8/2/2005 0:00:00,438,129115.940000000000000,272167.599999999980000
1259,Salmon 2 W,1988,10557.000000000000000,6/28/1988 0:00:00,1343,9021.799999999999300,43055.500000000000000
1260,Salmon Fork,2005,236701.500000000000000,7/19/2005 0:00:00,972,38802.430000000000000,105637.100000000010000
1261,Salmon Fork,2005,236701.500000000000000,7/19/2005 0:00:00,972,234218.829999999990000,650171.640000000010000
1262,Salmon Fork,2005,236701.500000000000000,7/19/2005 0:00:00,972,236153.310000000000000,612161.699999999950000
1263,Salmon River,2015,15740.400000000000000,7/23/2015 0:00:00,1852,15330.360000000001000,38944.970000000001000
1264,Salmon River,2015,15740.400000000000000,7/23/2015 0:00:00,1852,15657.430000000000000,36298.099999999999000
1265,SAND CREEK,2003,49816.199999999997000,6/14/2003 0:00:00,1166,47867.230000000003000,130697.080000000000000
1266,Sandless Lake,2013,59869.000000000000000,6/25/2013 0:00:00,1789,39497.199999999997000,124987.640000000000000
1267,Sandless Lake,2013,59869.000000000000000,6/25/2013 0:00:00,1789,59408.709999999999000,197952.260000000010000
1268,Sandless Lake,2013,59869.000000000000000,6/25/2013 0:00:00,1789,59763.989999999998000,197037.790000000010000
