"year","parentid","parentac","name","n","year_int","sum_ac","doy","bor_ac","mar_ac","tun_ac","ecoreg1"
1997,963,5058.9,"BUCK MTN.",3,16,5058.921,202,0,0,5058.585297,"tundra"
1997,1146,52879,"MANY LAKES",13,43,52879.023,202,52876.7387145,0,0,"boreal"
1997,867,3103.3,"DOMINION",1,NA,3103.299,203,3103.737642,0,0,"boreal"
1997,895,76851.7,"GARFIELD CREEK",17,27.3636363636364,76851.606,203,0,0,76855.7584935,"tundra"
1997,1579,3459,"PAIMIUT",1,NA,3458.973,203,0,0,3455.7881355,"tundra"
1997,1272,2783.2,"PEACE RIVER",2,25,2783.152,203,0,0,2783.044773,"tundra"
1997,1595,35480.2,"REINDEER",24,38.7368421052632,35480.029,203,35478.149796,0,0,"boreal"
1997,1430,2977.4,"SOONKAKAT RIVER",3,41,2977.369,214,2978.5295385,0,0,"boreal"
1998,1591,54432.2,"Carla Lake",38,NA,54432.064,141,54440.394444,0,0,"boreal"
1998,1682,3316.4,"Walker Fork",3,NA,3316.394,154,3317.236362,0,0,"boreal"
1998,165,20063.6,"Slow Fork Fire",8,NA,20063.466,181,20067.3229185,0,0,"boreal"
1998,1727,6731.6,"WEST FORK",5,NA,6731.617,181,6728.767992,0,0,"boreal"
1998,182,32687.4,"Gardiner Creek",3,4,32687.448,183,32689.1003715,0,0,"boreal"
1999,463,18719.7,"Donnelly Flats",2,18,18719.736,162,18722.058588,0,0,"boreal"
1999,688,5803.3,"Bear Creek",6,NA,5803.272,163,5801.827716,0,0,"boreal"
1999,507,20753.3,"Beverly",1,NA,20753.331,163,20752.7427675,0,0,"boreal"
1999,398,6666.2,"Dennison/Taylor",6,NA,6666.192,163,6667.6095045,0,0,"boreal"
1999,464,4380.2,"Hodzana",6,NA,4380.223,163,4381.17165,0,0,"boreal"
1999,412,1734,"Indian Grave",2,NA,1733.969,163,1734.8994945,0,0,"boreal"
1999,1191,92000.4,"Kink",7,12,92000.429,163,91995.4864755,0,0,"boreal"
1999,1638,53842,"LowerLadue",8,22.4285714285714,53842.003,163,53843.2652115,0,0,"boreal"
1999,1726,11670.7,"Mt.Terrel",2,NA,11670.714,163,11671.26336,0,0,"boreal"
1999,1639,35776,"UpperWestFork",12,12,35775.896,163,35776.158426,0,0,"boreal"
1999,508,47778.8,"Witch",20,46.4285714285714,47778.597,163,47780.3463525,0,0,"boreal"
1999,505,49333.6,"Jessica",17,17,49333.398,164,49324.431366,0,0,"boreal"
1999,609,3171.2,"Kocacho",4,49,3171.155,164,3173.7919095,0,0,"boreal"
1999,1632,9209.1,"MCARTHURCREEK",3,NA,9209.103,164,9209.5786395,0,0,"boreal"
1999,1642,3876.2,"Minto",2,NA,3876.207,164,3875.891346,0,0,"boreal"
1999,521,42110.7,"Pingo",62,28,42110.668,164,42120.628722,0,0,"boreal"
1999,939,13208,"Beaver Creek",1,NA,13208.017,166,13212.012456,0,0,"boreal"
1999,1286,20186.9,"Birch",13,9,20186.858,166,20187.4159485,0,0,"boreal"
1999,1324,9420.5,"Tetthajik",2,49,9420.515,169,9420.186231,0,0,"boreal"
1999,1300,7736.2,"Wood River",4,49,7736.249,169,7737.7718385,0,0,"boreal"
1999,1444,23200.4,"Big `Ol Monster",28,8.5,23199.892,170,23200.639029,0,0,"boreal"
1999,953,2403.4,"Salmon Trout",1,NA,2403.449,170,2402.750178,0,0,"boreal"
1999,1471,232605.5,"Kevinjik",51,23.6206896551724,232605.311,171,232601.073183,0,0,"boreal"
1999,58,88640.2,"Uvgoon Creek #2",33,11,88639.572,177,88639.5534705,0,0,"boreal"
1999,6,28634,"Big Creek",8,NA,28633.964,178,28638.8517375,0,0,"boreal"
1999,956,3781.2,"Kivalina River",1,NA,3781.153,178,0,0,3779.5945275,"tundra"
1999,1423,59237.8,"Melozi Moran",11,37.4444444444444,59237.761,178,59238.1109925,0,0,"boreal"
1999,1431,21642.6,"Marshall Creek",8,NA,21642.633,183,21638.540061,0,0,"boreal"
1999,445,18745.4,"Tolovana River #2",8,NA,18745.386,185,18748.9683225,0,0,"boreal"
1999,1414,5101.7,"McCoy Creek",1,NA,5101.687,186,5103.7313805,0,0,"boreal"
1999,921,6182.9,"Pah Flats",5,11,6182.927,192,6183.901467,0,0,"boreal"
1999,1396,5763,"Roundabout Mountain",19,25,5762.867,192,5762.0191005,0,0,"boreal"
1999,31,1472,"Big Creek",1,NA,1472.036,193,1470.917223,0,0,"boreal"
1999,988,5184.1,"Ft. Hamlin",2,NA,5184.112,193,5183.7934005,0,0,"boreal"
1999,1478,2140.8,"Hog Head",2,NA,2140.792,193,2142.103824,0,0,"boreal"
1999,1446,2061.1,"Kiliovilik Creek",2,22,2061.082,193,2063.82096,0,0,"boreal"
1999,743,4152,"Siruk Creek",3,30,4151.982,193,4149.6589755,0,0,"boreal"
1999,1417,1131.7,"Little Mud",2,NA,1131.661,194,1134.21195,0,0,"boreal"
1999,455,2654.1,"Grand Creek",2,NA,2654.069,195,2653.3887795,0,0,"boreal"
1999,954,3348.1,"N. Fork Dag",2,46,3348.11,195,3345.702858,0,0,"boreal"
1999,1416,1514,"Round Lake",5,14,1514.004,195,1514.506545,0,0,"boreal"
1999,955,1637.1,"Gukhzna Creek",1,NA,1637.126,197,1633.265208,0,0,"boreal"
1999,1248,2341.7,"Glacier",3,NA,2341.738,209,2341.814085,0,0,"boreal"
2000,1330,12863.4,"Dall River",4,NA,12863.391,161,12863.0754855,0,0,"boreal"
2000,1317,4635.7,"WILD",4,9,4635.694,161,220.170555,0,4414.086036,"tundra"
2000,1237,97270.8,"Spirit Lake",17,14,97270.639,162,97261.3434465,0,0,"boreal"
2000,1397,3379.1,"Beaver Creek",3,NA,3379.073,165,3378.3948495,0,0,"boreal"
2000,1697,19247.5,"Grant Creek",5,43,19247.542,165,19248.4663695,0,0,"boreal"
2000,952,1377.3,"Torgny",7,5.5,1377.162,165,1374.1756155,0,0,"boreal"
2000,1445,164383.6,"Zitziana",93,22.6,164382.671,165,164377.112418,0,0,"boreal"
2000,686,141494.8,"Bering Creek",68,43,141494.2,166,141490.939212,0,0,"boreal"
2000,1287,3644.7,"Tolovana Flats",4,NA,3644.702,166,3643.4890935,0,0,"boreal"
2000,527,16931.2,"Foraker",45,10,16929.866,175,16875.739449,0,0,"boreal"
2000,42,36777.2,"BearPaw  Mt.",21,NA,36777.231,176,36779.3800155,0,0,"boreal"
2000,1420,1159.2,"BEAVER CK",2,NA,1159.24,176,1158.675345,0,0,"boreal"
2000,325,2778.3,"CLEAR",4,NA,2778.323,176,2777.0401215,0,0,"boreal"
2000,550,10071.9,"Otter Creek",1,NA,10071.909,176,10073.3588775,0,0,"boreal"
2000,1200,5532.7,"Box River",1,43,5532.714,177,0,0,5531.1736095,"tundra"
2000,626,8540.8,"Natlaratlen River",1,NA,8540.807,177,8541.9503505,0,0,"boreal"
2000,1743,28906.2,"TANGO CREEK",6,9,28905.985,177,28901.499642,0,0,"boreal"
2000,528,5203.9,"Upper Otter Creek",1,NA,5203.929,177,5195.3579145,0,0,"boreal"
2000,1421,61290.4,"Yukon Creek",17,30.6666666666667,61290.06,177,61292.1465945,0,0,"boreal"
2000,525,9334.4,"Chitsia",2,NA,9334.293,178,9322.332651,0,0,"boreal"
2000,1400,93316.3,"Grand Creek",41,19.8571428571429,93316.298,179,93310.949943,0,0,"boreal"
2000,1508,1980.8,"Big Creek",3,NA,1980.781,192,1978.866261,0,0,"boreal"
2000,1641,12890.9,"Pastoliak River",1,NA,12890.939,363,0,0,12889.540431,"tundra"
2001,958,112106.8,"Survey Line",14,NA,112106.745,171,112101.061248,0,0,"boreal"
2001,1091,84784.1,"",29,27.2857142857143,84784.133,171,84782.120868,0,0,"boreal"
2001,968,3256.6,"Tractor Trail",1,21,3256.604,174,3259.6361865,0,0,"boreal"
2001,1076,1792.6,"Eddy Creek",3,NA,1792.549,176,1792.944459,0,0,"boreal"
2001,458,6247.8,"Herron River",10,NA,6247.786,177,6247.7286885,0,0,"boreal"
2001,925,3259.2,"",1,NA,3259.231,177,0,3256.745058,0,"maritime"
2001,1434,2110.5,"Duluth",2,11,2110.487,267,2108.9670435,0,0,"boreal"
2001,873,1475.2,"Hillbilly",4,22,1475.218,270,1476.69948,0,0,"boreal"
2002,839,63931.5,"Spurs",122,6.60869565217391,63930.185,135,63935.0828325,0,0,"boreal"
2002,1036,4113.8,"Kalskag",1,NA,4113.763,139,0,0,4111.184727,"tundra"
2002,871,74506,"Galatea Creek",19,20.375,74505.934,142,74504.381445,0,0,"boreal"
2002,1037,189705.4,"Vinasale",19,13.5833333333333,189705.395,142,189708.5131515,0,0,"boreal"
2002,1454,115319.8,"Milepost 78",20,28.25,115319.343,143,115315.106562,0,0,"boreal"
2002,1031,22272,"WEST FORK CHENA",15,48,22271.913,143,22269.695652,0,0,"boreal"
2002,876,59941.5,"Bear Creek",7,36.75,59941.54,146,59937.7640895,0,0,"boreal"
2002,926,81648.3,"Colorado Creek",4,5,81648.329,146,81647.4703905,0,0,"boreal"
2002,1159,11880.5,"Susulatna",2,18,11880.496,146,11879.424612,0,0,"boreal"
2002,1062,11945.4,"Slow Creek",3,45,11945.382,147,11948.1445125,0,0,"boreal"
2002,1168,30369.9,"Sulukna",3,45,30369.851,155,30369.9705255,0,0,"boreal"
2002,877,128974.5,"Sischu",22,12.4666666666667,128974.311,156,128986.3636605,0,0,"boreal"
2002,970,25732,"John Hansen Creek",17,21.1111111111111,25731.802,157,25737.0483015,0,0,"boreal"
2002,1134,17932.2,"Sheenjek",10,NA,17931.97,157,17932.113324,0,0,"boreal"
2002,1377,4475.6,"Un Chena",1,NA,4475.597,158,4476.5788905,0,0,"boreal"
2002,1205,39859.1,"Big Mud",12,24.1428571428571,39859.087,159,39861.99018,0,0,"boreal"
2002,874,257530.8,"Geskakmina Lake",46,18.2666666666667,257530.533,159,257541.9491745,0,0,"boreal"
2002,1034,19322,"Aropuk",1,NA,19322.001,169,0,0,19324.747683,"tundra"
2002,1186,11401.9,"Big Waldren",1,NA,11401.863,170,11406.8362995,0,0,"boreal"
2002,1497,7274.8,"Graham",2,16,7274.838,171,7275.6360675,0,0,"boreal"
2002,870,5275.299805,"Moose Creek",6,NA,5274.954,172,5276.976696,0,0,"boreal"
2002,1119,1902.7,"Hoholitna",5,NA,1902.749,173,1902.807342,0,0,"boreal"
2002,933,6761.5,"Cottonwood",1,NA,6761.484,180,6760.5704055,0,0,"boreal"
2002,882,1701.2,"Thursday Creek",1,NA,1701.176,197,1702.652292,0,0,"boreal"
2002,1225,1037.459961,"Ambler River",1,NA,1037.389,198,1036.35837,0,0,"boreal"
2002,1113,23031.5,"Holtnaka",31,35.1379310344828,23031.341,198,23036.7342825,0,0,"boreal"
2002,1093,50807.3,"Khotol River",23,22.3636363636364,50807.262,198,50816.0312775,0,0,"boreal"
2002,1654,5383.2,"Moose Creek",4,5,5383.157,198,5380.3901385,0,0,"boreal"
2002,695,118335.2,"Moose Lake",45,12.5769230769231,118334.164,198,118341.895707,0,0,"boreal"
2002,964,31323.5,"North Fork",8,NA,31323.268,198,31322.04138,0,0,"boreal"
2002,1053,226822.9,"Reindeer",25,23,226822.911,198,226819.260972,0,0,"boreal"
2002,1411,10000.8,"South Fork",1,NA,10000.808,198,10000.635876,0,0,"boreal"
2002,1058,7901.6,"Waldren Fork",3,45,7901.612,198,7903.010952,0,0,"boreal"
2002,1190,69524.2,"Windy",2,25,69524.172,198,69521.6326725,0,0,"boreal"
2002,1073,1596.6,"Crazy",9,45,1596.56,199,1598.571666,0,0,"boreal"
2002,805,2666.6,"Crooked #3",6,NA,2666.554,199,2668.5116055,0,0,"boreal"
2002,979,3775.860107,"Grand Creek",4,12,3775.614,199,3780.261711,0,0,"boreal"
2002,26,80991.4,"Yetna River",27,38.3529411764706,80991.424,199,80986.736331,0,0,"boreal"
2002,1433,23907.5,"Jim River",9,NA,23907.434,200,23911.411851,0,0,"boreal"
2002,937,40028,"Tag River #1",3,45,40028.02,200,0,0,40029.8980275,"tundra"
2002,1103,1311.410034,"Tag River #4",1,NA,1311.327,200,0,0,1309.458816,"tundra"
2002,551,2548.5,"Dawn Creek",3,14,2548.471,201,0,0,2548.4185755,"tundra"
2002,1158,3890.969971,"Goblet Creek",3,45,3890.736,201,1034.134425,0,2856.879747,"tundra"
2002,961,25748.3,"John Hansen Lake",43,26.1923076923077,25748.083,201,25739.494641,0,0,"boreal"
2002,1123,74926.1,"Long Creek",6,NA,74926.1,202,74929.15494,0,0,"boreal"
2002,1060,2163.071045,"Death Valley",3,22,2162.88,203,1339.4820735,0,821.970072,"boreal"
2002,1121,6247.2,"Big Rock Mountain",1,NA,6247.196,204,6245.9495325,0,0,"boreal"
2002,1189,25184.4,"Kocacho #2",4,52,25184.403,204,25184.6203635,0,0,"boreal"
2002,1100,8577.209961,"Stringo Lakes",1,NA,8576.494,212,1772.484165,0,6801.0462045,"tundra"
2002,693,13861.6,"Cottonwood Bar",2,NA,13861.603,214,0,0,13864.7403135,"tundra"
2002,815,7870.147949,"Lynx Creek",10,6.44444444444444,7869.728,214,7867.6502265,0,0,"boreal"
2002,940,5255.129883,"Ketchem Creek",8,NA,5254.776,215,5253.847668,0,0,"boreal"
2002,1385,21573.2,"Milepost 85",14,16.8181818181818,21573.192,216,0,0,21571.1545275,"tundra"
2002,965,15177.3,"Lost Twenty",17,33,15177.159,231,15177.090258,0,0,"boreal"
2003,466,1284.8,"W.Kamishak Bay",1,NA,1284.833,121,0,1287.219366,0,"maritime"
2003,1111,5460.390137,"ILIAMNA",2,60,5460.112,143,2769.701103,2690.3062665,0,"boreal"
2003,932,1409.4,"Rex Bridge",2,12,1409.415,146,1407.757185,0,0,"boreal"
2003,1223,5595.4,"Tok River",5,13,5595.419,147,5595.000831,0,0,"boreal"
2003,86,1195.1,"Porcupine",1,NA,1195.071,165,1193.813676,0,0,"boreal"
2003,1166,49816.2,"SAND CREEK",20,17,49816.221,165,49818.591945,0,0,"boreal"
2003,1226,1547.300049,"Albert Creek",3,NA,1547.214,168,1547.420931,0,0,"boreal"
2003,1732,117156.7,"Erickson Creek",49,30.8571428571429,117156.722,168,117157.4226,0,0,"boreal"
2003,829,40728.9,"Kerulu Creek",8,38,40728.875,169,25300.487898,0,15428.396043,"boreal"
2003,1116,2881.830078,"Tag River",1,NA,2881.641,169,0,0,2881.1207475,"tundra"
2003,1022,39183.3,"Big Mud",25,17.5,39183.102,173,39184.131744,0,0,"boreal"
2003,1318,192474.7,"Hadweenzic",26,31.1666666666667,192474.647,175,192475.1007315,0,0,"boreal"
2003,928,1101.9,"Okoklik Lake",2,32,1101.878,175,0,0,1101.297564,"tundra"
2003,1001,25227.9,"Sheenjek",1,NA,25227.929,178,25232.435181,0,0,"boreal"
2003,1118,52912.84,"Cornucopia Creek",92,53,52911.759,180,52912.7666235,0,0,"boreal"
2003,983,3645.6,"Pass Creek",5,NA,3645.585,180,3648.8265615,0,0,"boreal"
2003,881,42742.6,"Black Hills",14,17,42742.548,197,42746.6692395,0,0,"boreal"
2003,919,6940.970215,"Tsooktuihvun Lake",1,NA,6940.353,203,6940.932345,0,0,"boreal"
2003,806,2389.7,"Molly Creek",1,NA,2389.733,222,2389.1841135,0,0,"boreal"
2004,817,11230.2,"Uvgoon Creek",14,16,11230.135,153,11229.8102775,0,0,"boreal"
2004,1822,237178.4,"Wolf Creek",27,9,237178.221,160,237181.065516,0,0,"boreal"
2004,1188,4864.1,"Cache",1,NA,4864.152,161,4868.4379995,0,0,"boreal"
2004,880,419884.1,"North Dag",86,28.0952380952381,419883.911,164,419878.592055,0,0,"boreal"
2004,1098,1407.5,"Slokhenjikh Creek",6,28.4,1407.41,164,1406.2004235,0,0,"boreal"
2004,1067,536526,"Boundary",43,14.5185185185185,536525.693,165,536526.0640665,0,0,"boreal"
2004,824,1648.4,"Quartz Creek #2",2,33,1648.388,165,0,0,1649.722401,"tundra"
2004,59,278116,"Edwards Creek",58,40.304347826087,278115.649,166,278122.7809935,0,0,"boreal"
2004,1696,9892.8,"Hillbilly",8,13.1428571428571,9892.667,166,9886.9922865,0,0,"boreal"
2004,1128,30294.1,"Middle Birch Creek",5,18.6666666666667,30294.118,166,30289.9085055,0,0,"boreal"
2004,1363,235694.7,"Preacher Creek",35,22.3666666666667,235694.717,166,235697.4718065,0,0,"boreal"
2004,1087,11727.8,"American Summit",7,NA,11726.822,167,11727.306774,0,0,"boreal"
2004,1418,320155.9,"Chicken #1",20,22.5,320155.691,167,320164.904457,0,0,"boreal"
2004,803,1635.2,"Chitsia Creek",3,36,1635.183,167,1633.9323915,0,0,"boreal"
2004,969,103092.3,"Deer Creek",5,35,103092.323,167,103098.976677,0,0,"boreal"
2004,1299,98279.1,"Fort Hamlin Hills",3,4,98279.139,167,98285.470119,0,0,"boreal"
2004,541,76380.7,"Nation River",27,30.1578947368421,76380.546,167,76389.842016,0,0,"boreal"
2004,1025,403993.3,"Pingo",120,9.53465346534654,403992.512,167,403977.385305,0,0,"boreal"
2004,904,332096.5,"Winter Trail",43,23.75,332095.856,167,332092.81107,0,0,"boreal"
2004,1052,125739.1,"Gardiner Creek",6,11,125739.054,169,125734.0664925,0,0,"boreal"
2004,1495,26609.9,"Indian Grave Creek",9,5,26609.63,169,26605.943613,0,0,"boreal"
2004,1057,65990.3,"Kandik River",19,5,65986.064,169,65989.5632235,0,0,"boreal"
2004,1061,463993.9,"Billy Creek",15,7,463993.822,170,463993.4322585,0,0,"boreal"
2004,1047,3879.8,"Tommy Lake",8,32.5,3879.843,170,3877.670502,0,0,"boreal"
2004,1072,1751.4,"T-Lake",3,NA,1751.444,172,1751.3566875,0,0,"boreal"
2004,1649,284593.7,"Porcupine",35,12.5,284593.03,173,284592.2369985,0,0,"boreal"
2004,1049,40599.2,"King Creek",8,44.5,40599.213,174,40602.3414705,0,0,"boreal"
2004,1260,89279.5,"Wall Street",12,31.6,89279.475,174,89275.6017405,0,0,"boreal"
2004,1050,179599.1,"Camp Creek",28,10.5625,179599.054,175,179599.126365,0,0,"boreal"
2004,1401,15591.4,"Champion Creek",1,NA,15591.358,178,15588.520083,0,0,"boreal"
2004,982,48305.9,"Grayling Fork",11,54,48305.873,178,48308.53329,0,0,"boreal"
2004,495,14901.5,"Woodchopper Creek",9,54,14901.533,178,14902.8778395,0,0,"boreal"
2004,804,2124.8,"Yukon",1,NA,1.007,178,1.1119725,0,0,"boreal"
2004,1068,265915.8,"Bonanza Creek",24,30.3333333333333,265915.814,180,265931.1145035,0,0,"boreal"
2004,1136,19667.3,"Anomaly",1,NA,19667.284,181,19665.6784515,0,0,"boreal"
2004,905,63057.4,"Boulder Creek",11,17.875,63057.361,181,63068.6338605,0,0,"boreal"
2004,802,7413.3,"Dawson 31",5,54,7413.249,183,7413.0758685,0,0,"boreal"
2004,959,15563.1,"Bullion Creek",2,10,15563.135,185,15563.16711,0,0,"boreal"
2004,884,48231.5,"Lucky Creek",5,11,48231.538,185,48232.2519765,0,0,"boreal"
2004,986,52055.7,"Crazy",15,17.5,52055.58,186,52050.543147,0,0,"boreal"
2004,1327,1993.9,"Gold Creek",1,NA,1993.872,186,1996.213032,0,0,"boreal"
2004,1366,36130.9,"Rock Creek",12,40.6666666666667,36130.906,186,36133.1015985,0,0,"boreal"
2004,1104,19814.5,"Ammerman Mountain",2,17,19814.53,187,19813.3483995,0,0,"boreal"
2004,994,108579.7,"Clawanmenka Lake",12,14.4545454545455,108579.736,188,108577.44279,0,0,"boreal"
2004,1092,483280.2,"Dall City",67,29.0625,483279.308,188,483285.2655555,0,0,"boreal"
2004,1650,135652.7,"Evansville",23,29.375,135652.628,188,135659.755422,0,0,"boreal"
2004,1023,24120.5,"Runt Fork",8,54,24120.45,188,24118.9059195,0,0,"boreal"
2004,1024,87412.8,"Lower Mouth",15,55.9166666666667,87412.577,189,87407.4879405,0,0,"boreal"
2004,225,93998.4,"Big Yetna",6,47,93998.409,190,94006.15515,0,0,"boreal"
2004,1605,7022,"Waldron Creek",1,NA,7021.98,191,7021.439154,0,0,"boreal"
2004,1120,201894.4,"Bolgen Creek",53,24.5365853658537,201894.335,193,201889.7271,0,0,"boreal"
2004,1455,8304.5,"Takoma Bluff",17,8,8304.482,193,8303.321052,0,0,"boreal"
2004,1126,6352.2,"Cliff Creek",2,NA,6352.194,197,0,0,6357.1467825,"tundra"
2004,1048,3309.1,"East Fork Koyuk",1,NA,3309.1,197,0,0,3309.4525545,"tundra"
2004,991,1128.5,"Hurst",5,NA,1128.514,197,1129.9864545,0,0,"boreal"
2004,995,8656.3,"Oregon Creek",1,NA,8656.253,197,0,0,8657.5954905,"tundra"
2004,1175,22192.6,"Louis Lake",9,37.3333333333333,22192.365,198,22187.409687,0,0,"boreal"
2004,1476,8715.7,"Rodo River",1,NA,8715.648,198,0,0,8714.9732715,"tundra"
2004,1030,1572,"Big Bend",4,17,1572.032,199,1572.773904,0,0,"boreal"
2004,1099,16025.4,"Tatalina",2,23,16025.399,199,16027.7492205,0,0,"boreal"
2004,960,30408.6,"Tors",12,29.25,30408.554,199,30403.996884,0,0,"boreal"
2004,906,6993,"Wood River",13,32.3333333333333,6992.988,199,6996.086181,0,0,"boreal"
2004,1094,3442.4,"Tatalina 2",7,NA,3442.419,200,3442.222071,0,0,"boreal"
2004,971,3324.9,"Aggie 2",2,NA,3324.852,201,3326.132142,0,0,"boreal"
2004,1082,33951.4,"Mud Fork",5,12,33951.37,201,33962.5312785,0,0,"boreal"
2004,1089,6270.9,"Myrtle Creek",4,1,6270.948,201,6266.632221,0,0,"boreal"
2004,1334,5825.4,"West Fork",4,47,5825.364,201,5827.180689,0,0,"boreal"
2004,1054,12376.7,"Lake Todatonten",11,35,12376.662,202,12374.919558,0,0,"boreal"
2004,1083,2515.6,"North Fork Innoko",7,NA,2515.684,202,2512.8354555,0,0,"boreal"
2004,1148,1544.2,"Big Bluff",4,34,1544.244,203,1543.41783,0,0,"boreal"
2004,543,15781.1,"Norutak Hills #2",1,NA,15781.148,203,15777.3330135,0,0,"boreal"
2004,1460,5752.4,"Rock Creek",6,14,5752.405,203,5752.456137,0,0,"boreal"
2004,1156,4065.9,"Bear Creek",1,NA,4065.996,204,0,0,4064.2594875,"tundra"
2004,1239,1486,"East Fork Hills",1,NA,1486.012,204,1483.371315,0,0,"boreal"
2004,883,1003.1,"Dulbi Slough #2",1,NA,1003.111,207,1002.3320115,0,0,"boreal"
2004,1187,29679.4,"Hat Lie Lakes",3,61,29679.391,208,29678.101236,0,0,"boreal"
2004,1224,6936.9,"Willow Creek",1,NA,6936.896,221,6935.3724825,0,0,"boreal"
2004,1133,6946.4,"Mud Fork II",1,NA,6946.402,222,6942.711501,0,0,"boreal"
2004,1129,21719,"Lake Snohomish",20,8,21718.964,223,21717.267714,0,0,"boreal"
2004,1035,163238.8,"Hodzana River",43,19.2631578947368,163233.371,225,163223.9969355,0,0,"boreal"
2004,1155,9951.9,"Minto 1",2,23,9951.928,225,9952.153875,0,0,"boreal"
2004,1466,6036.5,"Upper Healy River",1,NA,6036.54,226,6039.345042,0,0,"boreal"
2004,993,7129.5,"Glacier Creek",2,NA,7129.51,227,6395.3986365,737.015373,0,"boreal"
2004,992,4061.4,"Chandalar Creek",4,25,4061.439,238,4059.8115975,0,0,"boreal"
2004,1132,1669.2,"Discovery Creek",3,16,1669.217,249,1669.293117,0,0,"boreal"
2004,1066,1419.9,"Grass Lake",1,NA,1419.946,254,1416.8753595,0,0,"boreal"
2005,1122,5403,"Tracy Ave.",1,NA,5403.008,119,5403.741561,0,0,"boreal"
2005,987,1449.9,"Island Lake",1,NA,1449.879,130,1449.3449565,0,0,"boreal"
2005,875,42933.1,"Washington Cr.",6,28,42933.036,144,42939.040482,0,0,"boreal"
2005,1140,1839,"Kitalitna Creek",1,NA,1838.955,149,1839.647304,0,0,"boreal"
2005,920,3302,"PILOT POINT",1,NA,3302.031,149,0,0,3238.2863145,"tundra"
2005,459,171621.4,"Chapman Creek",6,11,171621.363,150,158713.8364755,0,12902.6617065,"boreal"
2005,1516,5206.8,"Bear Creek",6,26.5,5206.78,161,5206.700034,0,0,"boreal"
2005,1657,6969.3,"Big Sitdown Creek",1,NA,6969.272,162,6968.7316575,0,0,"boreal"
2005,989,11641.3,"Change",2,NA,11641.28,162,11638.348974,0,0,"boreal"
2005,820,73308,"Charley Creek 1",63,11.6222222222222,73307.53,162,73310.3453745,0,0,"boreal"
2005,0,154431.6,"Kandik River",10,22.1666666666667,154431.382,162,154428.7392495,0,0,"boreal"
2005,1467,193399.8,"Little Mud #2",14,28.1428571428571,193399.736,162,193399.594668,0,0,"boreal"
2005,918,1992.5,"Little Mud #3",1,NA,1992.499,162,1993.3219035,0,0,"boreal"
2005,1021,11621.4,"Big Sitdown Creek 2",31,9.2,11621.251,163,11620.7798085,0,0,"boreal"
2005,1143,26710.4,"Hodzana River",14,7.6,26710.436,163,26708.245083,0,0,"boreal"
2005,1365,69429.9,"Preacher Creek",15,5.92857142857143,69429.847,163,69433.342056,0,0,"boreal"
2005,903,113282,"Sheenjek River",38,21.1944444444444,113281.41,163,113287.313511,0,0,"boreal"
2005,872,17375,"Jim River #3",1,NA,17375.002,164,17375.237496,0,0,"boreal"
2005,1536,242687.9,"Nelson Mountain",67,14.2666666666667,242687.7,164,242680.2143175,0,0,"boreal"
2005,532,6267.6,"Trout Creek",3,36,6267.619,164,6271.969689,0,0,"boreal"
2005,1137,3652.7,"Herron River",2,4,3652.695,165,3653.052057,0,0,"boreal"
2005,1486,115877.6,"Highpower Creek",47,13,115876.728,165,115868.424078,0,0,"boreal"
2005,167,1851,"Billy Hawk Creek #1",1,NA,1851.027,166,1850.32224,0,0,"boreal"
2005,1044,1638.7,"Dry Creek",6,NA,1638.652,166,1637.713098,0,0,"boreal"
2005,828,3209.2,"Hammer Creek #2",2,NA,3209.202,166,3212.0437635,0,0,"boreal"
2005,1038,13471,"Lone Mtn.",2,NA,13470.982,166,13467.5437365,0,0,"boreal"
2005,1127,18654.9,"Stone Creek",1,NA,18654.862,166,18648.8907975,0,0,"boreal"
2005,509,19099.2,"Babantaltlin Hills",1,NA,19099.213,167,19098.5724765,0,0,"boreal"
2005,19,11736.5,"Bakatigikh Mountain",5,9.5,11736.532,167,11738.6488935,0,0,"boreal"
2005,1032,62562.6,"Boney Creek",14,6.08333333333333,62562.572,167,62564.6879235,0,0,"boreal"
2005,941,101585.6,"Fish Creek",57,9.86363636363636,101585.574,167,101588.473233,0,0,"boreal"
2005,1105,6382.3,"Fossil Creek",6,30,6382.284,167,6382.9445445,0,0,"boreal"
2005,1321,9672.2,"Holly Lakes",2,46,9672.244,167,9672.6039885,0,0,"boreal"
2005,1075,190942.3,"North Bonanza",15,9.8,190941.767,167,190938.132342,0,0,"boreal"
2005,1218,232187.3,"Old Dummy",42,20.8214285714286,232187.212,167,232190.3105415,0,0,"boreal"
2005,63,1151.5,"Pah River Flats",1,NA,1151.497,167,1149.779565,0,0,"boreal"
2005,1135,97306.9,"Ray River",13,27.2,97306.612,167,97303.820796,0,0,"boreal"
2005,869,1473.1,"Shiniliaok #2",1,NA,1473.067,167,1471.1396175,0,0,"boreal"
2005,1451,25918.6,"Six Mile",3,14,25918.599,167,25917.1878465,0,0,"boreal"
2005,1131,3153.9,"Stony",2,NA,3153.932,167,3153.3316155,0,0,"boreal"
2005,1174,1737.1,"Toklat",2,54,1737.053,167,1735.7890725,0,0,"boreal"
2005,1029,2430.9,"Zane Pass",1,NA,2430.913,167,2431.8838575,0,0,"boreal"
2005,1662,1368.8,"Akikukchiak",1,NA,1368.817,168,0,0,1368.615753,"tundra"
2005,764,1124.2,"Aklummayuak",1,NA,1124.216,168,0,0,1125.0937755,"tundra"
